1 10507
1 745
1 1853
1 743
1 745
1 829
1 1465
1 6
1 4401
1 3163
1 6989
1 1764
1 4851
1 9567
2 842 1485
1 4281
1 4401
1 831
2 170 9524
1 2513
1 3746
1 129
4 2133 2128 3300 3008
1 2669
1 9072
1 9523
1 1612
1 2047
2 743 1646
1 4636
1 5024
1 8572
1 7246
1 4668
2 471 471
3 1404 5331 6362
1 1735
3 1642 1626 2436
1 905
2 430 430
1 1324
1 6802
1 8862
1 859
1 1723
1 831
2 766 7201
1 743
1 3036
1 4538
1 1723
1 832
2 8733 7447
4 170 801 1898 2484
3 45 3795 4241
7 23 2048 2428 2440 3318 5834 388
1 514
1 1196
4 220 857 1206 2326
1 4401
1 9960
1 1466
1 1395
1 3991
1 7993
1 4401
4 717 728 1898 4081
1 477
1 10598
1 883
7 159 714 3539 3554 5605 6422 5604
2 1941 6416
1 2942
1 86
1 1207
1 3249
5 29 2468 8602 9161 9575
1 8969
1 1466
1 891
1 1864
1 884
3 3887 3889 3914
2 480 480
1 9804
1 4401
9 751 954 3838 7193 8741 9243 9235 3427 10299
1 905
1 3991
1 3283
2 812 1443
1 1641
1 8123
1 1489
1 6160
1 2282
1 29
1 4865
1 8410
1 6225
1 7012
1 7201
1 891
1 1683
1 766
2 307 307
7 743 1966 6739 7171 9132 7152 9071
2 1993 4643
1 401
1 745
1 9983
1 1457
1 2544
1 857
1 812
1 3987
1 9515
1 7209
1 7226
1 877
1 2283
2 9451 8203
1 5571
1 3342
2 1074 1112
2 411 411
4 433 433 2545 3448
1 9014
1 1768
1 2084
9 162 322 322 801 857 1605 2286 452 2313
2 1736 1736
1 4335
1 884
1 8412
4 2404 2531 6837 10106
1 1419
2 411 411
1 4381
2 433 433
1 3472
1 745
1 4934
1 29
1 2731
1 4673
1 4959
1 7020
2 10103 10107
1 769
1 7928
2 454 454
1 5868
2 454 454
1 4401
1 1962
1 7
1 7593
2 2400 3137
1 2224
1 9581
1 5112
1 5699
1 1324
1 5642
2 9034 9830
1 743
1 3419
2 886 4872
1 2380
2 288 288
1 6300
1 2451
1 1612
6 521 3931 6701 9740 941 4869
1 2636
1 1726
1 5033
1 994
1 4100
1 140
2 391 391
1 3684
1 1471
1 723
2 1827 3943
1 2372
1 3231
1 3301
1 22
1 4236
1 905
1 2850
3 2678 3354 4584
1 8566
4 8618 8632 6303 7842
1 1685
1 10187
1 158
2 3019 3009
1 3121
2 151 768
1 812
1 1244
1 743
2 2561 3261
1 6133
1 5230
1 829
1 1744
1 1976
11 708 987 1067 2464 2677 4328 6893 7940 7957 9120 887
1 8406
1 5009
3 1748 8084 507
2 21 86
2 473 473
1 2035
2 1760 3567
1 8020
1 264
1 3987
3 3295 4727 6283
1 5695
3 3246 3215 7094
1 3318
2 4530 4773
1 4401
1 10502
2 377 377
4 477 477 2448 189
2 443 443
1 6044
1 745
1 743
1 829
1 830
1 5125
1 78
1 5692
2 299 299
1 8857
1 91
1 3754
1 3365
1 708
1 6724
1 9226
1 2077
5 1985 3691 3782 5016 5260
3 485 485 987
1 4401
1 743
1 701
2 1457 5679
2 10796 9085
6 1782 3939 7667 6149 8199 9573
1 10796
1 3283
4 7389 7401 7421 7386
1 9613
2 293 293
1 2397
1 701
2 5639 6097
2 433 433
1 1479
1 5657
1 1724
2 1827 3943
1 86
2 8210 8212
3 36 2157 405
4 490 490 1067 171
2 527 806
3 2343 921 1756
2 711 9305
3 2426 4615 8578
1 151
1 5644
2 2385 9824
1 2372
1 6362
1 508
1 8590
6 66 176 490 490 800 798
1 1760
2 801 1726
1 5474
2 5574 8195
2 6514 6511
1 1735
2 214 9788
3 910 993 1683
2 801 2678
1 86
1 3987
1 960
1 4401
1 5367
2 3186 3865
2 2572 1920
1 1036
1 1419
1 1764
1 1730
2 3886 3893
1 3925
3 1758 5936 7887
1 832
1 10568
2 3305 9029
1 5347
2 10307 10498
1 744
2 784 7541
1 2220
2 7566 9613
2 7585 10170
4 201 2237 6080 9827
1 743
1 2676
1 7190
2 1057 2468
1 1090
16 460 460 1507 1689 2119 2426 3643 4750 5132 7601 8889 8986 10147 3034 4811 8659
1 7842
1 1396
1 701
1 8063
1 723
1 3943
1 159
1 7808
1 879
1 201
1 743
1 893
1 4345
1 3534
3 319 319 6546
8 23 4414 4418 4419 4416 4520 8454 4415
1 879
1 4987
1 5633
1 8345
1 263
1 883
3 4740 4811 10310
1 9320
2 467 467
2 3743 9789
1 8682
1 1689
1 3914
1 4401
2 2668 3576
1 3329
1 820
1 3606
1 743
3 445 445 3987
1 5154
2 863 4222
17 46 2932 3017 4868 8857 9828 9824 10192 10454 327 1197 1194 1719 3719 4249 8856 8988
2 4865 6839
2 3169 5528
1 802
3 926 1726 3517
1 6441
1 9249
2 454 454
4 1396 1392 1723 1937
1 9824
2 180 1505
2 433 433
1 893
1 4282
2 3538 5852
1 9177
1 9522
1 7827
1 7043
1 7824
1 3302
1 218
1 3221
3 440 440 3991
1 459
13 423 423 1046 1301 2366 3237 3397 3539 3597 7937 9945 10193 2901
1 7706
1 3958
1 3634
2 280 6746
6 411 483 411 483 996 2214
1 8588
2 954 8485
1 820
4 273 312 312 842
2 445 445
3 1683 7271 8683
1 3233
1 5782
1 4696
3 2009 4256 5117
2 8410 8405
1 3914
1 4733
1 1053
1 830
3 91 4870 7555
1 1723
1 6083
12 1554 1773 2237 2282 3246 4911 6788 10145 1790 2055 3599 10149
8 197 726 4442 5285 5525 7258 7601 3643
1 9270
3 706 1956 3135
1 6083
1 3929
1 8066
2 5310 7968
1 3991
1 64
1 9526
1 6373
1 3988
1 5570
1 34
1 4668
1 1760
1 6289
2 1419 2287
1 760
1 829
1 4869
4 491 491 864 937
8 708 3137 3246 3325 3332 6971 8322 8810
2 445 445
1 6906
1 4401
1 1609
2 1451 5370
1 4
1 6506
2 1465 2361
1 2590
1 9583
1 3326
1 2360
3 908 4959 9827
2 1485 8922
1 9028
4 1289 1554 1901 1759
6 263 1393 2398 2594 2725 6107
1 2451
2 6907 7686
6 1473 1650 2222 2662 2568 2556
6 456 456 1113 2551 3564 7588
1 8580
1 3365
2 433 433
1 1184
1 703
1 1900
1 1108
1 4628
1 2099
1 6472
1 9769
2 440 440
1 812
14 1672 1773 2426 2597 3090 3664 4348 4362 4361 5845 7275 952 4726 6494
7 1685 1683 1684 2413 2484 4250 5399
1 2644
1 8593
1 4401
9 183 192 218 350 350 1264 1683 215 964
2 712 9781
1 1564
2 1156 3801
4 1962 3400 3728 10598
6 706 2237 2290 3271 3169 6380
2 1723 8405
1 1769
3 8299 4669 8297
1 1929
13 445 445 1007 1638 1719 1876 2237 2283 2398 4520 4703 8386 427
3 2209 3409 5515
1 2913
2 4614 4868
1 7883
1 1744
1 8635
3 771 3131 8637
1 67
1 4561
1 743
1 8113
1 8157
1 4760
1 9815
1 2038
52 27 68 79 111 151 164 247 256 334 475 479 490 334 475 479 490 717 787 868 892 902 1457 2157 2165 2343 2353 2411 2512 2985 2992 3779 4364 4365 4748 5097 5435 5927 7542 7752 8123 8387 8414 8854 9819 10676 1028 1533 4033 4329 4734 5218 6863
1 2941
1 8637
1 1419
1 8969
1 8544
1 2327
2 3803 4911
1 74
1 225
1 4233
1 3318
1 905
1 1829
1 2990
1 3354
4 2384 3322 3334 3330
2 709 120
1 9956
1 1302
1 3991
1 1412
1 1203
1 891
1 1312
1 1767
3 1238 1773 10256
1 4401
2 467 467
2 295 295
4 3035 7203 7812 8673
2 4388 5703
1 9210
1 4401
1 801
2 3312 8639
1 71
2 1901 2932
1 871
2 812 7030
7 180 533 908 2053 3312 2303 7463
1 7692
1 1724
1 8132
2 423 423
1 1730
1 1829
1 519
1 1040
2 8271 8669
3 1413 3329 3318
1 852
1 4921
1 4401
4 473 473 4819 4819
1 3569
1 8544
1 6249
1 747
1 743
2 454 454
1 829
1 3339
1 2284
1 6933
1 1476
1 8625
1 8866
1 883
1 34
1 8294
4 445 445 10598 3468
1 6662
1 1724
1 2720
2 366 366
2 1412 7619
1 86
2 534 3370
1 2678
1 2202
1 831
1 32
2 9922 8306
2 324 324
1 7343
1 4401
1 3155
2 1238 4865
1 159
2 310 310
1 743
1 10453
2 301 301
2 2591 3317
2 2332 8101
1 3824
1 1758
6 3369 3914 4348 8091 8086 8099
1 10163
1 743
1 879
3 2757 5462 7404
2 493 493
1 4655
1 877
7 227 742 973 1059 1507 2551 466
3 467 467 10266
1 2927
1 159
3 882 2009 8336
1 8777
2 736 7597
1 6051
1 3943
3 475 475 865
1 877
1 7181
2 859 2343
1 1829
1 200
1 4126
1 144
1 1017
2 1288 1330
1 9115
1 829
1 2433
5 857 2296 3126 10735 8790
1 2159
2 1111 8328
1 3300
1 818
1 10187
1 1744
1 3991
2 2277 3426
1 8265
7 708 735 4334 4998 7017 8171 8580
1 2159
1 10265
4 4520 8386 706 801
2 7547 8202
1 6469
1 7224
2 910 1118
1 743
1 4401
1 9043
2 54 3367
1 3209
1 5971
4 2836 5209 5175 5457
1 4643
2 1879 6975
2 4401 6097
3 5195 971 1020
1 1744
2 599 2159
1 3359
1 1925
1 2035
1 1538
1 734
2 354 354
1 743
1 7262
1 624
1 5066
1 3999
2 2327 9945
1 766
1 534
1 2667
1 7272
2 2421 3947
1 2370
1 1716
1 1760
1 880
1 1344
1 691
1 3410
3 521 3929 3959
1 5367
4 1966 7693 8407 8408
1 514
1 8702
1 743
1 2790
1 10187
1 6045
1 1998
1 1524
1 6277
1 10708
1 3137
1 743
1 3987
1 8639
1 1744
1 3667
1 812
1 7465
1 5380
1 8020
2 3138 1065
1 743
1 2042
2 288 288
1 6892
1 3094
1 7435
1 831
2 101 10309
4 3213 3104 7008 10041
1 38
1 890
1 10306
1 151
1 8668
2 201 926
3 211 3440 8491
1 807
5 2132 2131 7266 100 2940
2 3035 8195
1 1723
1 2327
1 4782
1 510
1 2644
1 830
1 3991
1 1567
1 1089
1 1684
1 1328
1 2451
1 9799
1 86
1 1726
1 4401
1 76
1 9258
1 3366
1 10255
1 1206
1 7953
2 4733 10187
3 475 475 9618
1 3454
2 2440 5846
2 225 296
4 10213 10647 10670 10652
3 7042 8171 10605
1 4869
1 743
1 3958
1 3206
3 298 298 3300
2 3532 8551
2 2111 10535
1 871
2 1726 3404
3 1280 3762 8332
8 284 2427 4259 7672 8630 9023 9816 10211
2 3771 4875
7 735 729 6899 7583 4614 8948 10617
1 29
2 180 3913
1 3433
1 3740
6 365 365 5846 7781 9355 2978
1 3782
1 1744
1 129
9 192 2282 2481 2511 2533 3823 7480 9180 10313
1 4628
1 2726
1 8544
1 5516
6 2370 2982 3115 3542 6883 9236
1 5516
1 8730
1 2943
1 9923
1 8150
2 5332 9363
1 7844
1 9240
2 440 440
1 4290
1 2533
2 2968 3317
1 5433
1 46
1 1419
1 5412
1 257
8 1589 2584 2588 3246 3765 4612 8649 3942
1 891
4 8031 8083 9112 1450
2 454 454
1 1829
1 785
1 32
3 442 442 232
1 1758
6 227 905 963 1773 3959 4863
1 2491
1 3383
1 67
2 753 8673
1 905
5 434 434 8540 8809 9905
4 5337 6326 9135 9131
1 1827
1 6277
1 743
2 1018 5202
3 363 363 7566
1 1767
1 9369
1 3490
1 788
1 4401
1 8811
1 10187
1 2172
2 4822 6893
1 1723
1 10530
8 2281 2280 3294 4162 5250 6778 7672 4580
2 1900 4361
1 1019
1 8435
29 483 483 801 857 1457 1972 2173 2440 2441 2599 3782 5332 5642 8363 8556 8586 9121 9178 10794 70 66 133 272 308 1203 1364 2447 6605 8455
1 3767
2 785 9980
1 829
2 426 426
1 8692
1 4285
1 1078
3 1723 1827 3943
2 7196 7201
1 4632
1 812
1 3896
1 743
2 440 440
1 4316
2 7355 10551
9 30 23 70 302 302 4345 4872 4868 5149
3 7266 10000 5940
1 5122
1 9027
1 927
1 36
2 848 1805
1 7867
4 1778 6869 7671 9299
1 4383
2 939 10273
1 6193
1 6754
3 174 775 1176
1 224
1 3922
1 1767
1 29
1 2443
2 288 288
1 1230
4 227 489 489 2296
1 7
2 440 440
1 2782
1 743
1 1901
1 7821
1 625
1 8631
1 8493
1 1940
1 2111
2 2430 3404
1 7602
1 2178
3 4775 4773 5815
8 255 303 303 984 2009 2485 2561 5834
1 6598
1 3989
1 3203
1 2398
3 1684 3950 7169
1 1111
3 4819 7585 9879
1 3720
1 3606
2 391 391
1 7585
1 1957
1 153
1 2772
1 723
2 1184 820
1 3858
1 743
1 743
2 708 2398
2 334 334
3 1193 3157 3780
1 1983
2 1775 2272
3 852 2994 2203
2 7224 7275
1 4278
2 520 8833
2 1161 1386
1 3509
1 882
1 1451
1 1089
1 3283
1 9515
1 1940
1 1053
1 5097
2 5459 8608
1 4787
12 131 457 461 457 461 1457 3035 3093 4822 5513 9971 3060
4 483 483 815 4865
2 3782 9183
1 3954
1 2285
1 93
1 7286
1 10797
1 5641
2 303 303
1 1745
2 2414 7400
1 6733
1 7142
2 363 363
1 9791
1 3928
1 217
1 3325
1 6746
1 3991
1 1782
2 7591 1668
1 152
1 4401
1 3991
3 8786 8899 9836
4 7824 7821 2261 2265
1 3312
1 1730
1 3991
1 5467
1 769
7 817 1554 10020 10060 3521 4072 7929
1 3088
1 3991
1 4288
1 884
1 75
1 8435
1 501
1 6622
1 3271
8 2448 2447 2585 3782 5525 5876 7566 1105
1 1419
1 1244
1 1723
1 1724
2 454 454
1 10720
1 9072
1 4587
1 8399
3 8741 6606 8856
1 3481
1 3991
1 829
1 1773
1 743
2 491 491
1 5079
1 151
2 440 440
2 5876 5875
2 7416 7960
1 2327
4 4401 4401 6778 8586
1 3251
2 5446 6754
2 310 310
2 8320 4419
2 769 768
2 3721 4744
1 8536
4 2430 8086 8099 9824
2 370 370
1 220
1 5302
1 1412
1 685
2 1445 1465
1 86
2 339 339
1 284
1 2452
2 263 2114
1 3929
7 29 959 1782 6787 7388 4051 4235
4 734 4223 5929 9503
23 340 412 340 412 1779 1778 2005 3036 4868 4877 6032 6034 6389 6907 7051 7403 7541 3907 3897 4200 4447 4446 6397
1 1297
2 8601 9798
1 628
2 7572 10720
1 4401
2 6609 6836
1 6445
1 1813
2 10504 8999
4 459 467 459 467
2 3852 4698
2 5876 5875
3 5769 7858 10188
2 7585 9454
2 310 310
1 4647
1 743
1 7940
4 261 687 716 1219
2 4401 4401
1 1723
1 3999
1 4401
1 2151
1 2767
4 3326 2500 5822 8448
4 1582 5122 6619 8517
1 4851
1 8963
7 908 2159 2335 2937 2925 3078 4155
4 293 293 766 8588
1 766
1 4703
1 1735
1 1726
1 4401
1 744
1 829
1 775
1 3216
1 625
1 5564
1 46
1 1829
1 4865
1 1244
1 1827
1 9613
10 449 483 449 483 784 1692 2047 2619 3329 3182
1 812
2 2048 3711
5 2159 2469 3538 6876 10007
3 1074 6628 6883
1 1394
2 440 440
1 1764
2 7247 5086
1 9249
1 1096
1 2165
2 890 2178
1 7142
1 9229
1 1827
1 156
1 743
1 1829
1 52
1 2695
1 1744
2 7039 10727
1 8402
1 9813
1 2421
1 3935
2 1975 3871
2 61 907
1 4314
1 4401
1 5367
2 415 415
1 6882
1 2422
1 1839
1 1150
1 723
1 9596
3 156 159 2178
1 1244
1 2948
2 10133 3758
1 3131
1 4401
2 2008 5853
1 6704
1 1742
4 288 288 2859 3253
1 128
1 3996
1 743
1 3991
1 831
1 2456
1 1873
1 86
1 1723
1 3235
1 3
1 4401
1 1430
1 5565
1 1726
1 745
2 288 288
2 447 447
1 701
1 831
1 4819
2 8128 8108
4 2440 2461 2484 4408
2 3361 8528
1 209
2 1113 5082
6 6893 7160 7672 8271 8807 9183
1 128
3 7988 8366 8368
1 5335
2 8701 8809
2 293 293
2 2171 3554
3 23 734 910
2 440 440
1 493
1 983
1 1827
1 2542
1 7400
3 7677 9863 10545
1 6951
1 708
1 1941
1 769
2 454 454
1 4401
1 10253
2 269 877
1 893
1 2035
1 9463
1 2425
1 1723
1 3158
2 350 350
1 3258
4 3308 3430 3693 4574
2 812 2280
1 350
1 2461
1 1466
3 7399 7753 8054
1 4467
2 2248 3991
1 3991
2 454 454
1 2841
2 7209 4277
1 4401
1 6848
1 3884
1 6839
1 708
1 867
2 4401 4401
2 987 2159
1 1645
1 1726
1 3578
1 10641
1 3991
1 7480
1 5040
1 738
1 1264
1 2012
1 4214
1 2053
1 893
1 1685
1 3734
1 10030
1 1294
1 1816
1 8588
1 9651
1 4401
2 6249 6212
1 701
2 440 440
3 771 2484 5875
1 2009
1 701
1 49
1 2540
1 1053
1 202
1 6785
2 2282 3911
1 521
1 6191
1 1829
3 905 905 1940
1 1708
1 2366
2 711 979
1 743
18 183 192 217 447 473 447 473 744 863 867 1702 1988 2282 2398 2576 3671 4031 3677
1 5152
1 6839
1 1827
1 1726
1 1725
1 832
1 1031
1 3468
2 440 440
1 905
1 4207
1 1764
1 998
1 9328
1 1952
1 71
1 3194
1 2756
1 1742
2 9862 2642
1 5111
1 1735
1 3728
7 1067 2414 2484 7601 9121 10293 10292
1 86
1 3767
1 7223
1 1760
1 2756
1 646
1 9120
1 1944
1 217
1 3256
2 1883 9299
1 159
10 534 708 800 801 848 993 2178 2394 2558 3649
3 708 2485 6586
1 1925
1 1125
2 430 430
1 2285
1 3914
1 4702
1 5425
1 5033
1 756
2 9894 8515
1 5784
2 151 892
1 7781
1 8490
1 10731
1 890
1 9305
1 1180
2 2921 3260
2 743 1829
1 4491
1 708
2 8637 9824
1 708
1 1764
1 743
1 4087
2 5423 3737
1 7690
2 440 440
1 6046
1 829
1 548
2 461 461
1 8695
1 3856
1 4397
1 9841
1 743
1 1471
1 10354
1 1939
1 9827
1 10014
1 871
1 5110
1 4401
1 4715
1 3991
2 491 491
1 2327
9 201 708 868 1175 3135 4911 5512 9281 9253
11 708 743 910 1726 2050 5842 9588 8208 10154 10155 10296
2 451 451
1 1778
1 6952
1 5622
1 5695
6 68 2165 2553 4241 8387 2686
1 129
1 140
1 1744
1 9613
1 3261
1 7071
1 743
3 1854 3246 7202
1 4397
1 4877
1 2879
1 8551
1 9524
1 7949
1 497
1 4397
1 743
1 3334
1 1627
1 38
1 6220
22 68 71 842 1096 2068 2286 2375 3600 4401 5838 5851 7672 8487 9809 10089 938 1935 5669 8126 8324 8476 9024
1 5936
1 893
1 785
1 6700
1 6617
1 4401
1 3549
1 9550
1 3987
5 2503 4226 4736 5877 8325
1 6789
1 9180
1 3204
2 493 493
1 4516
2 2456 7003
3 8397 8404 8409
2 3154 8484
1 4906
2 507 1356
1 2179
1 4401
1 905
1 3991
3 1683 2460 9180
2 449 449
2 3389 5211
1 7604
1 5119
2 2161 2440
2 432 432
1 2178
1 9614
1 2174
5 2333 2434 2620 6713 5803
5 2385 2384 5098 6720 9179
1 3916
2 5936 10039
1 4230
2 1723 7787
1 201
1 7672
1 6933
18 36 76 153 170 223 255 365 365 842 836 849 890 892 2525 2578 3520 3766 4334
1 4401
1 1957
1 3035
1 9799
1 3104
1 8374
1 2578
2 2539 3455
2 3393 9299
1 9862
1 4433
3 29 2422 2416
1 57
1 2418
1 905
1 743
1 1829
1 905
1 737
1 983
1 2584
1 4990
6 49 781 913 2069 7591 10355
10 201 1685 2204 2481 5698 8387 9536 3557 3577 3520
1 1188
1 38
1 1938
1 3987
1 8578
1 5311
1 877
1 46
1 10294
1 2640
2 6785 9788
1 905
4 1240 3520 3521 3766
1 1961
1 10770
1 4071
2 8386 10068
1 4230
1 1829
5 516 515 1704 160 307
1 71
1 9594
1 2588
2 86 133
3 2173 3137 5429
1 1724
4 42 3534 10250 10251
1 10290
1 769
1 273
1 3312
1 34
1 64
6 801 864 927 3285 6411 6124
4 9804 10291 10292 10306
1 5784
1 4432
4 3321 9054 10142 5341
1 691
1 1853
1 1964
1 2856
1 1735
1 111
1 6852
3 2456 5275 8348
1 3325
1 720
1 4814
1 3991
1 8643
1 5515
1 5332
1 2740
1 5153
1 9827
1 960
1 4763
1 10194
1 5839
1 3724
5 817 818 3147 153 2291
1 6976
1 115
1 743
1 1380
1 10294
1 883
1 1925
1 44
2 3488 8922
1 29
1 9259
1 7541
1 4802
1 10285
2 354 354
1 1940
1 3600
2 987 9661
2 6618 894
1 1318
1 1940
1 4260
1 1829
1 9031
2 467 467
1 1744
1 6282
1 7621
1 3246
1 1519
2 701 708
1 2414
1 4648
1 743
1 3991
2 187 3283
1 8048
1 1629
1 5733
1 747
